GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
55282	7.91e-19	8.74e-21	0.2569	-9.350332	-2.4025296	1045.47	LRRC36	leucine rich repeat containing 36
408	8.47e-19	9.39e-21	0.1453	-9.342663	-1.3577764	4478.28	ARRB1	arrestin beta 1
100505696	9.84e-19	1.10e-20	0.078	-9.326373	-0.7269965	2799.7	SH3BP5-AS1	SH3BP5 antisense RNA 1
83849	9.88e-19	1.11e-20	0.1894	-9.325084	-1.7659295	680.04	SYT15	synaptotagmin 15
105371058	9.88e-19	1.10e-20	0.1462	-9.325508	-1.3629667	207.5	LOC105371058	
101448202	1.08e-18	1.22e-20	0.28	9.314967	2.6079833	113.03	LOC101448202	uncharacterized LOC101448202
2530	1.18e-18	1.34e-20	0.1037	9.304981	0.9646945	1039.47	FUT8	fucosyltransferase 8
54751	1.35e-18	1.54e-20	0.1771	9.290277	1.6448441	1781.78	FBLIM1	filamin binding LIM protein 1
9848	1.35e-18	1.53e-20	0.1588	-9.290602	-1.4754258	331.61	MFAP3L	microfibril associated protein 3 like
102724736	1.38e-18	1.58e-20	0.4869	-9.28761	-4.5224926	62.3	LOC102724736	uncharacterized LOC102724736
27319	1.38e-18	1.60e-20	0.2428	9.286222	2.2545122	222.87	BHLHE22	basic helix-loop-helix family member e22
6505	1.38e-18	1.60e-20	0.1613	-9.286332	-1.4976017	1472.03	SLC1A1	solute carrier family 1 member 1
116984	1.43e-18	1.66e-20	0.1067	-9.282288	-0.9903271	2302.51	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2
2524	1.47e-18	1.71e-20	0.2912	9.278892	2.7023696	212.24	FUT2	fucosyltransferase 2
102724488	1.48e-18	1.73e-20	0.1949	-9.277563	-1.807815	1013.02	SYT15B	synaptotagmin 15B
59338	1.56e-18	1.84e-20	0.097	-9.271458	-0.8992025	2574.08	PLEKHA1	pleckstrin homology domain containing A1
23413	1.57e-18	1.85e-20	0.199	9.270857	1.8448778	799.47	NCS1	neuronal calcium sensor 1
51090	1.58e-18	1.87e-20	0.1821	-9.269729	-1.6877047	1148.2	PLLP	plasmolipin
100170765	1.79e-18	2.12e-20	0.3157	-9.255937	-2.922364	22.33	ERICH4	glutamate rich 4
3371	1.90e-18	2.26e-20	0.2375	9.249268	2.1963068	7372.18	TNC	tenascin C
79762	1.95e-18	2.34e-20	0.1209	-9.245756	-1.1181803	1423.98	C1orf115	chromosome 1 open reading frame 115
80014	2.07e-18	2.49e-20	0.1615	-9.238968	-1.4920751	2707.28	WWC2	WW and C2 domain containing 2
57556	2.07e-18	2.49e-20	0.1822	-9.238821	-1.6829083	1325.05	SEMA6A	semaphorin 6A
1278	2.08e-18	2.52e-20	0.2526	9.237836	2.3331255	50640.64	COL1A2	collagen type I alpha 2 chain
105379426	2.15e-18	2.62e-20	0.2546	-9.23367	-2.3512619	138.42	LOC105379426	putative ankyrin repeat domain-containing protein 20A2
55612	2.16e-18	2.64e-20	0.1994	9.232682	1.8408094	182.3	FERMT1	FERM domain containing kindlin 1
1734	2.40e-18	2.94e-20	0.344	9.22116	3.1723058	452.38	DIO2	iodothyronine deiodinase 2
374569	2.50e-18	3.08e-20	0.3441	-9.216276	-3.1715148	174.81	ASPG	asparaginase
10129	2.59e-18	3.20e-20	0.1204	-9.212183	-1.1095396	2601.97	FRY	FRY microtubule binding protein
55806	2.83e-18	3.50e-20	0.1971	9.202408	1.814061	195.07	HR	HR lysine demethylase and nuclear receptor corepressor
79589	2.86e-18	3.56e-20	0.1508	-9.200553	-1.3874721	884.8	RNF128	ring finger protein 128
101929398	3.06e-18	3.81e-20	0.2435	-9.193222	-2.2387783	84.09	LOC101929398	uncharacterized LOC101929398
51280	4.05e-18	5.07e-20	0.1533	9.162477	1.4050611	2096.77	GOLM1	golgi membrane protein 1
285441	4.08e-18	5.13e-20	0.262	-9.161167	-2.400358	38.94	F11-AS1	F11 antisense RNA 1
101926956	4.40e-18	5.55e-20	0.2772	-9.152832	-2.5375153	42.83	LOC101926956	uncharacterized LOC101926956
7123	5.02e-18	6.35e-20	0.1861	-9.138137	-1.700773	4065.61	CLEC3B	C-type lectin domain family 3 member B
3679	5.04e-18	6.40e-20	0.1854	9.137304	1.6941496	1327.63	ITGA7	integrin subunit alpha 7
101927123	5.26e-18	6.71e-20	0.5335	-9.132188	-4.8717043	44.04	LINC02016	long intergenic non-protein coding RNA 2016
8745	5.40e-18	6.91e-20	0.2011	9.128992	1.8356404	225.7	ADAM23	ADAM metallopeptidase domain 23
6472	5.40e-18	6.93e-20	0.1022	9.128678	0.9331434	1310.9	SHMT2	serine hydroxymethyltransferase 2
6480	5.50e-18	7.11e-20	0.1533	9.126005	1.3989747	5325.79	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
128553	5.50e-18	7.12e-20	0.1875	9.125813	1.711131	519.89	TSHZ2	teashirt zinc finger homeobox 2
3977	5.60e-18	7.28e-20	0.1918	-9.123448	-1.7494346	6927.39	LIFR	LIF receptor subunit alpha
8630	5.75e-18	7.49e-20	0.2287	-9.120294	-2.0860797	1320.82	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
92086	5.83e-18	7.63e-20	0.2697	-9.118359	-2.4590412	466.91	GGTLC1	gamma-glutamyltransferase light chain 1
138311	6.26e-18	8.22e-20	0.1474	-9.110265	-1.3432048	729.89	DIPK1B	divergent protein kinase domain 1B
55321	6.31e-18	8.31e-20	0.1962	-9.109081	-1.7875557	572.27	TMEM74B	transmembrane protein 74B
3488	6.68e-18	8.84e-20	0.2159	9.102382	1.964775	14768.56	IGFBP5	insulin like growth factor binding protein 5
23287	6.68e-18	8.85e-20	0.0816	-9.102172	-0.7424718	1476.55	AGTPBP1	ATP/GTP binding carboxypeptidase 1
440556	7.42e-18	9.89e-20	0.1665	-9.090198	-1.513786	107.15	PRDM16-DT	PRDM16 divergent transcript
6509	7.42e-18	9.91e-20	0.1513	9.089925	1.3749599	921.59	SLC1A4	solute carrier family 1 member 4
100885775	8.14e-18	1.09e-19	0.3324	-9.079468	-3.0177062	45.77	BANCR	BRAF-activated non-protein coding RNA
4920	8.20e-18	1.10e-19	0.2153	9.078285	1.9541705	376.58	ROR2	receptor tyrosine kinase like orphan receptor 2
80781	8.64e-18	1.17e-19	0.1634	9.072223	1.4823214	5731.77	COL18A1	collagen type XVIII alpha 1 chain
644714	1.01e-17	1.36e-19	0.0942	-9.055248	-0.8533355	871.17	LIMD1-AS1	LIMD1 antisense RNA 1
5918	1.01e-17	1.38e-19	0.2148	9.054224	1.944615	1881.57	RARRES1	retinoic acid receptor responder 1
64344	1.04e-17	1.42e-19	0.2412	-9.050591	-2.1828129	1253.64	HIF3A	hypoxia inducible factor 3 subunit alpha
59350	1.06e-17	1.45e-19	0.281	-9.048458	-2.5430069	360.87	RXFP1	relaxin family peptide receptor 1
306	1.11e-17	1.52e-19	0.1976	-9.043558	-1.7866818	3942.67	ANXA3	annexin A3
10529	1.14e-17	1.56e-19	0.1145	-9.040131	-1.0349185	4319.59	NEBL	nebulette
3502	1.27e-17	1.75e-19	0.421	9.02799	3.8011928	52651.55	IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker)
101927311	1.30e-17	1.80e-19	0.1628	-9.024651	-1.4689363	75.51	LINC02185	long intergenic non-protein coding RNA 2185
576	1.35e-17	1.88e-19	0.1995	9.02033	1.7994893	134.6	ADGRB2	adhesion G protein-coupled receptor B2
3373	1.48e-17	2.06e-19	0.1556	-9.009896	-1.4018616	1112.34	HYAL1	hyaluronidase 1
101928969	1.50e-17	2.09e-19	0.226	-9.008209	-2.0358603	163.48	RHOXF1-AS1	RHOXF1 antisense RNA 1
102724072	1.54e-17	2.16e-19	0.2244	-9.00462	-2.0207882	28.87	LOC102724072	uncharacterized LOC102724072
5099	1.54e-17	2.16e-19	0.1961	9.004769	1.7658346	791.82	PCDH7	protocadherin 7
440603	1.60e-17	2.26e-19	0.1632	8.999804	1.4690951	128.69	BCL2L15	BCL2 like 15
100506725	1.61e-17	2.29e-19	0.2801	-8.998528	-2.5206628	65.69	LINC03013	long intergenic non-protein coding RNA 3013
27255	1.62e-17	2.31e-19	0.2437	-8.997487	-2.1924967	291.11	CNTN6	contactin 6
1131	1.63e-17	2.32e-19	0.2079	-8.99695	-1.8705704	141.51	CHRM3	cholinergic receptor muscarinic 3
284297	1.64e-17	2.35e-19	0.2088	8.995765	1.8784571	875.58	SSC5D	scavenger receptor cysteine rich family member with 5 domains
4313	1.66e-17	2.39e-19	0.2288	8.993842	2.0575459	15807.65	MMP2	matrix metallopeptidase 2
6518	1.81e-17	2.61e-19	0.2698	8.983928	2.4239175	140.28	SLC2A5	solute carrier family 2 member 5
92312	1.81e-17	2.61e-19	0.2031	8.984148	1.8245113	103.67	MEX3A	mex-3 RNA binding family member A
26084	1.86e-17	2.71e-19	0.1809	-8.980103	-1.6244864	2114.01	ARHGEF26	Rho guanine nucleotide exchange factor 26
51378	1.86e-17	2.70e-19	0.2542	-8.980198	-2.2824356	102.98	ANGPT4	angiopoietin 4
51348	2.02e-17	2.95e-19	0.276	-8.970417	-2.4757277	173.19	KLRF1	killer cell lectin like receptor F1
10266	2.11e-17	3.09e-19	0.1773	-8.965507	-1.5896705	1952.78	RAMP2	receptor activity modifying protein 2
54103	2.47e-17	3.63e-19	0.1457	-8.947588	-1.3035917	2453.07	GSAP	gamma-secretase activating protein
23171	2.55e-17	3.76e-19	0.0928	-8.943895	-0.8300373	2525.75	GPD1L	glycerol-3-phosphate dehydrogenase 1 like
105374673	2.58e-17	3.82e-19	0.4815	-8.942088	-4.305715	23.84	LOC105374673	uncharacterized LOC105374673
55062	2.61e-17	3.88e-19	0.0918	8.940444	0.820328	1001.72	WIPI1	WD repeat domain, phosphoinositide interacting 1
220	2.62e-17	3.90e-19	0.2148	8.939656	1.9201631	1520.8	ALDH1A3	aldehyde dehydrogenase 1 family member A3
22898	2.74e-17	4.09e-19	0.1228	-8.934483	-1.0969454	3201.82	DENND3	DENN domain containing 3
57633	2.74e-17	4.10e-19	0.1992	8.934131	1.7796149	351.24	LRRN1	leucine rich repeat neuronal 1
643733	2.93e-17	4.41e-19	0.2089	-8.926237	-1.8648825	358.14	CASP4LP	caspase 4 like, pseudogene
23327	2.95e-17	4.45e-19	0.1117	-8.925147	-0.997179	5092.04	NEDD4L	NEDD4 like E3 ubiquitin protein ligase
222584	3.18e-17	4.81e-19	0.3272	8.916528	2.9174625	70.64	FAM83B	family with sequence similarity 83 member B
2775	3.28e-17	4.98e-19	0.1497	8.912767	1.3339626	142.45	GNAO1	G protein subunit alpha o1
1470	3.31e-17	5.03e-19	0.4908	8.911682	4.3740656	52.1	CST2	cystatin SA
388630	4.18e-17	6.38e-19	0.1739	8.88519	1.5450292	222.88	TRABD2B	TraB domain containing 2B
6527	4.41e-17	6.74e-19	0.1985	-8.879118	-1.7620763	84.01	SLC5A4	solute carrier family 5 member 4
101927389	4.54e-17	6.96e-19	0.3423	-8.875556	-3.0381253	68.28	LOC101927389	uncharacterized LOC101927389
401463	4.65e-17	7.15e-19	0.2512	8.872551	2.2285218	31.23	BHLHE22-AS1	BHLHE22 antisense RNA 1
26011	4.73e-17	7.30e-19	0.194	8.870158	1.7205428	341.65	TENM4	teneurin transmembrane protein 4
192683	5.05e-17	7.82e-19	0.2207	8.862505	1.9558805	387.66	SCAMP5	secretory carrier membrane protein 5
105374910	5.63e-17	8.74e-19	0.2996	-8.850111	-2.6516668	20.07	LOC105374910	uncharacterized LOC105374910
9871	5.72e-17	8.91e-19	0.1281	8.848018	1.1335632	2105.99	SEC24D	SEC24 homolog D, COPII coat complex component
8913	6.00e-17	9.36e-19	0.2822	8.842442	2.4950395	55.35	CACNA1G	calcium voltage-gated channel subunit alpha1 G
715	6.08e-17	9.52e-19	0.1622	8.840611	1.4343622	14882.59	C1R	complement C1r
10536	6.24e-17	9.81e-19	0.1665	8.837294	1.4714321	630.54	P3H3	prolyl 3-hydroxylase 3
8840	6.66e-17	1.05e-18	0.3172	8.829717	2.8005852	741.93	CCN4	cellular communication network factor 4
813	6.74e-17	1.07e-18	0.1398	8.827894	1.2345581	6701.18	CALU	calumenin
1798	6.74e-17	1.07e-18	0.0609	8.827686	0.5375987	815.57	DPAGT1	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
105373451	6.76e-17	1.08e-18	0.3472	-8.826993	-3.0643405	30.16	LOC105373451	uncharacterized LOC105373451
9843	6.97e-17	1.11e-18	0.1533	8.823272	1.3525218	1418.2	HEPH	hephaestin
105374973	7.26e-17	1.16e-18	0.4626	-8.818423	-4.0792763	54.58	LOC105374973	uncharacterized LOC105374973
80727	7.96e-17	1.28e-18	0.1436	8.807744	1.2648259	1935.63	TTYH3	tweety family member 3
51148	8.11e-17	1.30e-18	0.2135	8.805345	1.8802001	1059.87	CERCAM	cerebral endothelial cell adhesion molecule
107984282	8.49e-17	1.37e-18	0.2477	-8.799918	-2.1796711	35.67	LOC107984282	uncharacterized LOC107984282
79758	8.85e-17	1.43e-18	0.0915	-8.794927	-0.804868	420	DHRS12	dehydrogenase/reductase 12
8436	8.99e-17	1.46e-18	0.2013	-8.792904	-1.7698809	9032.1	CAVIN2	caveolae associated protein 2
25940	9.01e-17	1.47e-18	0.0702	8.792222	0.6173045	1179.72	FAM98A	family with sequence similarity 98 member A
51763	9.43e-17	1.54e-18	0.0887	-8.78685	-0.7789792	1529.32	INPP5K	inositol polyphosphate-5-phosphatase K
3752	9.58e-17	1.57e-18	0.1965	8.784796	1.7263117	583.55	KCND3	potassium voltage-gated channel subfamily D member 3
7020	9.66e-17	1.59e-18	0.3255	8.783454	2.8593582	101.25	TFAP2A	transcription factor AP-2 alpha
23154	9.81e-17	1.61e-18	0.0993	8.78141	0.8723311	701.47	NCDN	neurochondrin
5324	9.90e-17	1.63e-18	0.1548	-8.780156	-1.3587354	265.88	PLAG1	PLAG1 zinc finger
116835	1.06e-16	1.76e-18	0.1654	-8.771671	-1.4505384	1046.21	HSPA12B	heat shock protein family A (Hsp70) member 12B
56975	1.09e-16	1.81e-18	0.1754	8.768495	1.5382354	1637.91	FAM20C	FAM20C golgi associated secretory pathway kinase
84215	1.13e-16	1.87e-18	0.1894	-8.764631	-1.6597966	21.11	ZNF541	zinc finger protein 541
80031	1.17e-16	1.95e-18	0.207	-8.759907	-1.8129399	720.11	SEMA6D	semaphorin 6D
5979	1.31e-16	2.18e-18	0.1927	8.747356	1.6859207	72.1	RET	ret proto-oncogene
26579	1.36e-16	2.28e-18	0.3032	8.742436	2.6504655	25.38	MYEOV	myeloma overexpressed
100129434	1.44e-16	2.43e-18	0.1833	-8.73536	-1.6011385	230.43	LOC100129434	uncharacterized LOC100129434
91653	1.44e-16	2.43e-18	0.1793	8.735295	1.5664684	581.83	BOC	BOC cell adhesion associated, oncogene regulated
6275	1.45e-16	2.45e-18	0.1307	-8.734405	-1.1416627	7765.45	S100A4	S100 calcium binding protein A4
8936	1.51e-16	2.56e-18	0.121	8.729374	1.0564959	222.37	WASF1	WASP family member 1
4815	1.73e-16	2.94e-18	0.1141	-8.713621	-0.9944171	447.21	NINJ2	ninjurin 2
26	1.75e-16	2.98e-18	0.2723	8.712025	2.3726108	40.61	AOC1	amine oxidase copper containing 1
10439	1.75e-16	2.99e-18	0.1269	8.71166	1.105625	604.83	OLFM1	olfactomedin 1
158381	1.76e-16	3.04e-18	0.2784	-8.710121	-2.4245755	111.07	ATP8B5P	ATPase phospholipid transporting 8B5, pseudogene
169611	1.76e-16	3.04e-18	0.1848	-8.710091	-1.6093342	1209.32	OLFML2A	olfactomedin like 2A
114118903	1.76e-16	3.02e-18	0.1816	8.710641	1.5819606	87.51	ARHGAP11A-SCG5	ARHGAP11A-SCG5 readthrough
10365	1.80e-16	3.12e-18	0.1859	-8.7071	-1.6189505	3167.53	KLF2	KLF transcription factor 2
4008	1.87e-16	3.23e-18	0.1492	-8.703007	-1.2988257	11482.32	LMO7	LIM domain 7
55679	1.89e-16	3.29e-18	0.1775	-8.700949	-1.5443576	2324.54	LIMS2	LIM zinc finger domain containing 2
11341	1.93e-16	3.37e-18	0.2916	8.69828	2.5367518	70.93	SCRG1	stimulator of chondrogenesis 1
9732	1.93e-16	3.37e-18	0.1168	-8.698184	-1.0162183	3221.1	DOCK4	dedicator of cytokinesis 4
101928813	1.94e-16	3.40e-18	0.1514	-8.697213	-1.3170311	26.31	LINC02757	long intergenic non-protein coding RNA 2757
1294	1.95e-16	3.42e-18	0.2199	8.69649	1.9126504	817.04	COL7A1	collagen type VII alpha 1 chain
51554	2.01e-16	3.55e-18	0.1784	-8.69244	-1.5511245	233.03	ACKR4	atypical chemokine receptor 4
79413	2.02e-16	3.56e-18	0.2743	-8.691942	-2.384536	344.07	ZBED2	zinc finger BED-type containing 2
836	2.05e-16	3.63e-18	0.0708	8.68994	0.6155102	1256.39	CASP3	caspase 3
79586	2.15e-16	3.81e-18	0.1564	8.684189	1.3578484	2040.23	CHPF	chondroitin polymerizing factor
4311	2.28e-16	4.06e-18	0.2307	-8.677099	-2.0019216	2735.56	MME	membrane metalloendopeptidase
6289	2.50e-16	4.46e-18	0.4721	8.666438	4.0915875	511.12	SAA2	serum amyloid A2
160428	2.53e-16	4.53e-18	0.2028	8.664703	1.7575439	516.5	ALDH1L2	aldehyde dehydrogenase 1 family member L2
7869	2.55e-16	4.57e-18	0.1416	-8.663647	-1.2270291	2217.55	SEMA3B	semaphorin 3B
84976	2.65e-16	4.77e-18	0.149	-8.65883	-1.2897537	895.1	DISP1	dispatched RND transporter family member 1
4323	2.68e-16	4.83e-18	0.1745	8.657202	1.5108206	8242.92	MMP14	matrix metallopeptidase 14
1159	2.71e-16	4.89e-18	0.3164	8.655933	2.7386874	102.16	CKMT1B	creatine kinase, mitochondrial 1B
64284	2.78e-16	5.03e-18	0.1368	-8.652724	-1.1836731	831.06	RAB17	RAB17, member RAS oncogene family
10331	2.78e-16	5.05e-18	0.3753	8.652246	3.2471562	203.82	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
2139	2.85e-16	5.19e-18	0.2479	8.649025	2.1438999	298.01	EYA2	EYA transcriptional coactivator and phosphatase 2
1462	2.93e-16	5.35e-18	0.2479	8.645609	2.1434767	8184.02	VCAN	versican
3505	2.98e-16	5.45e-18	0.4571	8.643623	3.9513147	31441.48	IGHGP	immunoglobulin heavy constant gamma P (non-functional)
646	3.17e-16	5.82e-18	0.3903	8.636025	3.3709529	34	BNC1	basonuclin 1
7476	3.27e-16	6.01e-18	0.2104	-8.632318	-1.8160504	149.73	WNT7A	Wnt family member 7A
650747	3.34e-16	6.17e-18	0.4093	-8.62944	-3.5316359	52.25	IMPA1P1	inositol monophosphatase 1 pseudogene 1
222183	3.52e-16	6.52e-18	0.2035	8.622969	1.7549815	55.4	SRRM3	serine/arginine repetitive matrix 3
57519	3.52e-16	6.51e-18	0.163	-8.623203	-1.4054728	1848.93	STARD9	StAR related lipid transfer domain containing 9
5803	3.99e-16	7.42e-18	0.2995	8.608231	2.5785614	348.6	PTPRZ1	protein tyrosine phosphatase receptor type Z1
28443	4.06e-16	7.56e-18	0.4486	8.606085	3.8603623	94.22	IGHV3-22	immunoglobulin heavy variable 3-22 (pseudogene)
338596	4.08e-16	7.62e-18	0.2367	-8.605174	-2.0368435	782.05	ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6
10409	4.13e-16	7.73e-18	0.1707	8.603535	1.4682238	1176.96	BASP1	brain abundant membrane attached signal protein 1
256949	4.21e-16	7.90e-18	0.1493	-8.601007	-1.2839493	1072.97	KANK3	KN motif and ankyrin repeat domains 3
9022	4.32e-16	8.15e-18	0.2146	-8.597428	-1.845156	559.61	CLIC3	chloride intracellular channel 3
191	4.32e-16	8.15e-18	0.0794	8.597472	0.6825391	1927.74	AHCY	adenosylhomocysteinase
5069	4.37e-16	8.26e-18	0.3815	8.595876	3.2792307	891.8	PAPPA	pappalysin 1
990	4.64e-16	8.80e-18	0.1527	8.588676	1.3110844	106.81	CDC6	cell division cycle 6
1513	5.65e-16	1.08e-17	0.2146	8.565555	1.8380163	2797.11	CTSK	cathepsin K
100528017	5.65e-16	1.07e-17	0.4918	8.565651	4.2123748	267.6	SAA2-SAA4	SAA2-SAA4 readthrough
221336	5.85e-16	1.12e-17	0.2005	8.561291	1.7161957	69.89	BEND6	BEN domain containing 6
24141	5.97e-16	1.14e-17	0.2126	8.558698	1.8191572	116.4	LAMP5	lysosomal associated membrane protein family member 5
2151	6.23e-16	1.19e-17	0.3016	8.553535	2.5796152	131.58	F2RL2	coagulation factor II thrombin receptor like 2
285175	6.51e-16	1.25e-17	0.2384	-8.548142	-2.0376301	22.04	UNC80	unc-80 homolog, NALCN channel complex subunit
170690	7.46e-16	1.44e-17	0.427	8.53211	3.6432708	196.24	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16
3852	7.78e-16	1.50e-17	0.5383	8.526976	4.5901296	2549.87	KRT5	keratin 5
56000	7.91e-16	1.53e-17	0.2857	-8.524733	-2.4352008	254.58	NXF3	nuclear RNA export factor 3
8702	7.93e-16	1.54e-17	0.0772	8.52417	0.6578878	746.82	B4GALT4	beta-1,4-galactosyltransferase 4
728239	8.13e-16	1.58e-17	0.1659	8.521066	1.4134692	136.6	MAGED4	MAGE family member D4
2160	8.19e-16	1.60e-17	0.3054	-8.519934	-2.6023226	354.78	F11	coagulation factor XI
219	9.59e-16	1.87e-17	0.1605	8.501327	1.3642212	791.33	ALDH1B1	aldehyde dehydrogenase 1 family member B1
1740	9.73e-16	1.91e-17	0.1803	8.49931	1.5324673	342.12	DLG2	discs large MAGUK scaffold protein 2
5270	1.00e-15	1.97e-17	0.2827	8.495354	2.4020196	939.54	SERPINE2	serpin family E member 2
548596	1.00e-15	1.97e-17	0.3124	8.495521	2.6540804	87.17	CKMT1A	creatine kinase, mitochondrial 1A
105375355	1.02e-15	2.01e-17	0.3139	-8.493263	-2.6661524	1210.35	UPK3B	uroplakin 3B
53405	1.14e-15	2.25e-17	0.2115	-8.479913	-1.7936061	6437.12	CLIC5	chloride intracellular channel 5
105375168	1.17e-15	2.32e-17	0.3052	-8.476412	-2.5873751	19.74	LOC105375168	uncharacterized LOC105375168
23037	1.20e-15	2.38e-17	0.1584	-8.473802	-1.342061	2255.71	PDZD2	PDZ domain containing 2
101928307	1.22e-15	2.42e-17	0.2288	-8.47145	-1.9379402	52.1	ADGRB3-DT	ADGRB3 divergent transcript
56061	1.28e-15	2.56e-17	0.062	8.464959	0.5249442	1350	UBFD1	ubiquitin family domain containing 1
631	1.29e-15	2.58e-17	0.1598	-8.464245	-1.3524534	103.58	BFSP1	beaded filament structural protein 1
11117	1.41e-15	2.83e-17	0.2103	8.453582	1.77766	4225.23	EMILIN1	elastin microfibril interfacer 1
110806300	1.41e-15	2.83e-17	0.2838	8.453296	2.3986873	44.34	FLNC-AS1	FLNC antisense RNA 1
340371	1.42e-15	2.85e-17	0.121	-8.452512	-1.0224482	1763.06	NRBP2	nuclear receptor binding protein 2
83416	1.43e-15	2.90e-17	0.3415	8.450687	2.8859047	575.21	FCRL5	Fc receptor like 5
284656	1.50e-15	3.04e-17	0.2662	8.44503	2.2477718	64.14	EPHA10	EPH receptor A10
58505	1.51e-15	3.05e-17	0.0844	8.444467	0.7131114	2501.28	OSTC	oligosaccharyltransferase complex non-catalytic subunit
79883	1.55e-15	3.14e-17	0.231	8.441167	1.9500421	160.61	PODNL1	podocan like 1
23584	1.67e-15	3.40e-17	0.1461	-8.431767	-1.2321134	1144.19	VSIG2	V-set and immunoglobulin domain containing 2
23213	1.68e-15	3.44e-17	0.2904	8.430723	2.4481225	2817.62	SULF1	sulfatase 1
107984429	1.80e-15	3.69e-17	0.2249	-8.422279	-1.894571	36.19	LOC107984429	uncharacterized LOC107984429
81557	1.83e-15	3.75e-17	0.1664	8.420399	1.4013404	135	MAGED4B	MAGE family member D4B
85358	1.86e-15	3.83e-17	0.1602	-8.418024	-1.3483534	2845.8	SHANK3	SH3 and multiple ankyrin repeat domains 3
28971	1.87e-15	3.85e-17	0.0883	-8.41723	-0.7433025	420.81	AAMDC	adipogenesis associated Mth938 domain containing
158035	1.96e-15	4.05e-17	0.2578	-8.411493	-2.1683795	15.5	LINC00032	long intergenic non-protein coding RNA 32
339390	1.97e-15	4.08e-17	0.3887	8.41064	3.2690719	60.6	CLEC4G	C-type lectin domain family 4 member G
28821	2.02e-15	4.20e-17	0.4217	8.407284	3.5453455	175.97	IGLV1-50	immunoglobulin lambda variable 1-50 (non-functional)
3909	2.06e-15	4.29e-17	0.1537	-8.404597	-1.2917662	3335.05	LAMA3	laminin subunit alpha 3
1612	2.10e-15	4.38e-17	0.1239	-8.402326	-1.0408768	3949.79	DAPK1	death associated protein kinase 1
64411	2.29e-15	4.78e-17	0.1521	-8.391889	-1.2760575	1668.37	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3
79962	2.37e-15	4.97e-17	0.275	8.387496	2.3061845	83.65	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22
488	2.48e-15	5.20e-17	0.1123	8.382028	0.9411528	8767.1	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
90634	2.57e-15	5.40e-17	0.1114	-8.377619	-0.9333805	1235.55	N4BP2L1	NEDD4 binding protein 2 like 1
6029	2.63e-15	5.54e-17	0.1537	8.374634	1.2871824	12479.58	RN7SL1	RNA component of signal recognition particle 7SL1
107987206	2.64e-15	5.58e-17	0.1537	8.373779	1.2869133	12481.23	LOC107987206	replaced by ID 6029
5121	2.64e-15	5.59e-17	0.4534	8.373536	3.7963749	34.71	PCP4	Purkinje cell protein 4
28825	2.64e-15	5.59e-17	0.4174	8.373637	3.4951335	5378.74	IGLV1-40	immunoglobulin lambda variable 1-40
10335	2.64e-15	5.61e-17	0.175	8.373212	1.4650696	1796.53	IRAG1	inositol 1,4,5-triphosphate receptor associated 1
23231	2.68e-15	5.71e-17	0.1484	8.370984	1.2426262	5173.19	SEL1L3	SEL1L family member 3
10549	2.76e-15	5.89e-17	0.1566	8.367341	1.310075	1849.08	PRDX4	peroxiredoxin 4
112268421	2.77e-15	5.93e-17	0.3544	-8.366616	-2.9650152	44.78	LOC112268421	
55033	3.01e-15	6.45e-17	0.1237	8.356623	1.0338298	713.78	FKBP14	FKBP prolyl isomerase 14
