GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
7099	0.0874	0.00250418	0.1109	3.0228356	0.33524586	412.03	TLR4	toll like receptor 4
54662	0.0874	0.00258297	0.0538	-3.0134485	-0.16204257	230.22	TBC1D13	TBC1 domain family member 13
6667	0.0874	0.0026264	0.0624	3.0083856	0.18764937	860.25	SP1	Sp1 transcription factor
161253	0.0874	0.00251188	0.1047	3.0219065	0.31654167	191.74	REM2	RRAD and GEM like GTPase 2
3712	0.0874	0.00257843	0.0516	-3.0139823	-0.15563349	183.92	IVD	isovaleryl-CoA dehydrogenase
8826	0.0874	0.00246252	0.0863	3.0279093	0.26135938	1175.06	IQGAP1	IQ motif containing GTPase activating protein 1
5930	0.0874	0.00250358	0.076	3.0229084	0.22961672	102.17	RBBP6	RB binding protein 6, ubiquitin ligase
8493	0.0874	0.00260452	0.0887	3.0109265	0.26700389	43.9	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D
147339	0.0874	0.00257696	0.1003	3.0141549	0.30229038	63.03	C18orf25	chromosome 18 open reading frame 25
11184	0.0874	0.0025884	0.0792	-3.012811	-0.23857876	627.7	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1
100506321	0.0884	0.00266995	0.0814	3.0033845	0.24454435	42	LOC100506321	uncharacterized LOC100506321
6272	0.0885	0.00270757	0.0683	2.9991239	0.20489954	204.66	SORT1	sortilin 1
1378	0.0885	0.00268881	0.1143	3.0012419	0.34305907	368.92	CR1	complement C3b/C4b receptor 1 (Knops blood group)
57510	0.0885	0.00271252	0.0551	-2.9985681	-0.16528927	112.4	XPO5	exportin 5
84433	0.0885	0.0027106	0.0762	-2.998783	-0.22836188	399.93	CARD11	caspase recruitment domain family member 11
4783	0.0886	0.00272611	0.1011	2.9970449	0.30305199	188.29	NFIL3	nuclear factor, interleukin 3 regulated
4240	0.0889	0.00274648	0.0883	-2.9947738	-0.26454787	80.92	MFGE8	milk fat globule EGF and factor V/VIII domain containing
8460	0.0889	0.00275734	0.1855	2.99357	0.55539556	41.53	TPST1	tyrosylprotein sulfotransferase 1
9751	0.0891	0.00277277	0.1079	-2.9918667	-0.32271804	64.03	SNPH	syntaphilin
1871	0.0902	0.00281914	0.1306	2.9868	0.39018046	50.37	E2F3	E2F transcription factor 3
118429	0.0906	0.00287382	0.0812	2.9809215	0.24203202	259.02	ANTXR2	ANTXR cell adhesion molecule 2
3326	0.0906	0.00289011	0.0606	-2.9791907	-0.18053269	1579.68	HSP90AB1	heat shock protein 90 alpha family class B member 1
55284	0.0906	0.00287014	0.1165	2.9813142	0.34733314	76.44	UBE2W	ubiquitin conjugating enzyme E2 W
107987135	0.0906	0.00286151	0.0478	-2.9822367	-0.14243726	308.79	LOC107987135	
84449	0.0906	0.00288317	0.0776	2.9799271	0.23130309	188.73	ZNF333	zinc finger protein 333
4600	0.0906	0.00289395	0.0914	2.978784	0.27238656	1231.35	MX2	MX dynamin like GTPase 2
6672	0.0913	0.00295532	0.0674	2.9723471	0.20027917	432.57	SP100	SP100 nuclear antigen
3148	0.0913	0.00293437	0.1183	2.9745305	0.35176568	177.43	HMGB2	high mobility group box 2
64221	0.0913	0.00295988	0.1299	-2.9718743	-0.38604129	50.76	ROBO3	roundabout guidance receptor 3
51192	0.0913	0.00294153	0.0885	2.9737825	0.26304254	120.47	CKLF	chemokine like factor
22926	0.0916	0.00298048	0.0693	2.9697438	0.20575818	228.01	ATF6	activating transcription factor 6
57396	0.0917	0.0029951	0.1333	2.9682407	0.3957391	49.22	CLK4	CDC like kinase 4
51279	0.0929	0.00304358	0.0773	2.9633023	0.22914447	361.86	C1RL	complement C1r subcomponent like
3431	0.0937	0.003103	0.07	2.9573458	0.20712486	646.04	SP110	SP110 nuclear body protein
9159	0.0937	0.00308418	0.0535	-2.9592205	-0.15844028	558.69	PCSK7	proprotein convertase subtilisin/kexin type 7
1845	0.0937	0.00310021	0.0624	2.9576227	0.18457056	138.49	DUSP3	dual specificity phosphatase 3
427	0.094	0.00312526	0.0977	2.9551415	0.28872359	562.38	ASAH1	N-acylsphingosine amidohydrolase 1
3428	0.0941	0.00316405	0.0839	2.9513331	0.24752165	760.81	IFI16	interferon gamma inducible protein 16
4249	0.0941	0.00321897	0.0456	-2.9460152	-0.13434376	236.53	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase
132320	0.0941	0.00316552	0.1084	2.9511901	0.32001549	75.05	SCLT1	sodium channel and clathrin linker 1
4671	0.0941	0.0032272	0.1085	2.9452249	0.31947312	264.75	NAIP	NLR family apoptosis inhibitory protein
6472	0.0941	0.00322298	0.0633	-2.9456301	-0.18643139	287.23	SHMT2	serine hydroxymethyltransferase 2
7168	0.0941	0.00316686	0.08	2.9510598	0.23615242	60.95	TPM1	tropomyosin 1
100529251	0.0941	0.00320647	0.0934	2.9472177	0.27528337	97.85	CKLF-CMTM1	CKLF-CMTM1 readthrough
8405	0.0941	0.00322228	0.059	2.9456971	0.17377671	150.53	SPOP	speckle type BTB/POZ protein
6590	0.0941	0.00321613	0.1689	2.9462879	0.49751902	111.22	SLPI	secretory leukocyte peptidase inhibitor
81606	0.0942	0.00334149	0.0731	-2.9344409	-0.21459539	669.68	LBH	LBH regulator of WNT signaling pathway
100526664	0.0942	0.003304	0.094	2.9379404	0.27612492	118.09	LY75-CD302	LY75-CD302 readthrough
60675	0.0942	0.00332386	0.1312	2.9360825	0.3851981	323.87	PROK2	prokineticin 2
355	0.0942	0.00327643	0.1201	2.9405383	0.3531091	75.7	FAS	Fas cell surface death receptor
567	0.0942	0.00330742	0.0841	2.9376205	0.24717046	13951.15	B2M	beta-2-microglobulin
4351	0.0942	0.00333823	0.0492	-2.9347441	-0.14447296	263.86	MPI	mannose phosphate isomerase
1819	0.0942	0.00333399	0.0613	-2.9351386	-0.17980876	189.01	DRG2	developmentally regulated GTP binding protein 2
5573	0.0942	0.00326155	0.1045	2.9419473	0.30754649	220.65	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
23515	0.0942	0.00330067	0.1491	2.9382531	0.4380692	67.06	MORC3	MORC family CW-type zinc finger 3
4242	0.0942	0.00330206	0.0548	-2.9381226	-0.16115332	842.11	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
10346	0.0945	0.00337887	0.1179	2.9309866	0.34568992	447.56	TRIM22	tripartite motif containing 22
81671	0.0945	0.00336368	0.0927	2.9323863	0.2719558	1322.31	VMP1	vacuole membrane protein 1
27106	0.0945	0.00338266	0.0452	-2.9306387	-0.13258087	509.13	ARRDC2	arrestin domain containing 2
55454	0.0945	0.00339399	0.1293	2.9295995	0.37887674	66.33	CSGALNACT2	chondroitin sulfate N-acetylgalactosaminyltransferase 2
246330	0.0959	0.00345603	0.0908	-2.9239656	-0.26549452	50.99	PELI3	pellino E3 ubiquitin protein ligase family member 3
92979	0.096	0.00347085	0.0724	-2.922633	-0.21158377	136.4	MARCHF9	membrane associated ring-CH-type finger 9
80216	0.0962	0.00348992	0.0928	2.9209267	0.27114767	319.4	ALPK1	alpha kinase 1
9214	0.0966	0.00351883	0.077	-2.9183556	-0.22463355	944.42	FCMR	Fc mu receptor
155400	0.0966	0.00352833	0.084	-2.9175151	-0.24501777	309.03	NSUN5P1	NSUN5 pseudogene 1
4084	0.0971	0.00362226	0.1076	2.9093111	0.31304437	1728.12	MXD1	MAX dimerization protein 1
57018	0.0971	0.00362182	0.0989	2.9093495	0.28766583	247.45	CCNL1	cyclin L1
5423	0.0971	0.00358137	0.0844	2.912858	0.24572639	88.57	POLB	DNA polymerase beta
57647	0.0971	0.0036198	0.0738	-2.9095233	-0.2148403	116.09	DHX37	DEAH-box helicase 37
79789	0.0971	0.00361578	0.0853	2.9098707	0.24809618	151.61	CLMN	calmin
23347	0.0971	0.00361603	0.1376	2.9098498	0.40047132	584.82	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
158	0.0971	0.00362501	0.0529	-2.9090738	-0.15375826	170.47	ADSL	adenylosuccinate lyase
51603	0.0975	0.00366487	0.0503	-2.9056538	-0.14604118	123.85	METTL13	methyltransferase 13, eEF1A lysine and N-terminal methyltransferase
80895	0.0975	0.00367309	0.0466	-2.9049525	-0.13525846	122.29	ILKAP	ILK associated serine/threonine phosphatase
4771	0.0975	0.00366281	0.0667	-2.9058297	-0.19393545	126.86	NF2	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor
54805	0.0977	0.00371245	0.0671	2.9016146	0.19460858	200.03	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
5791	0.0977	0.0037206	0.0752	2.9009271	0.21808452	574.06	PTPRE	protein tyrosine phosphatase receptor type E
7706	0.0977	0.00371003	0.0815	2.901819	0.23636244	978.24	TRIM25	tripartite motif containing 25
7171	0.0977	0.0037275	0.0572	2.9003471	0.16590893	683.91	TPM4	tropomyosin 4
2634	0.0984	0.0038364	0.0737	2.8913095	0.21302594	1318.57	GBP2	guanylate binding protein 2
54977	0.0984	0.00382266	0.0618	-2.8924369	-0.17876711	181.38	SLC25A38	solute carrier family 25 member 38
55914	0.0984	0.00384606	0.1305	2.8905189	0.37728773	129.38	ERBIN	erbb2 interacting protein
1992	0.0984	0.00381944	0.0643	2.8927012	0.18602226	796.13	SERPINB1	serpin family B member 1
26147	0.0984	0.00382888	0.0606	-2.8919258	-0.17511775	245.84	PHF19	PHD finger protein 19
51134	0.0984	0.00383969	0.1167	2.8910402	0.33729728	121.12	CEP83	centrosomal protein 83
677	0.0984	0.0038029	0.0849	2.8940645	0.24575738	868.4	ZFP36L1	ZFP36 ring finger protein like 1
107987398	0.0984	0.0037706	0.14	2.8967419	0.40546539	388.93	LOC107987398	replaced by ID 101929819
1635	0.0984	0.00385918	0.0555	-2.889449	-0.160339	133.49	DCTD	dCMP deaminase
10100	0.0985	0.00388466	0.1177	2.8873789	0.33977238	56.61	TSPAN2	tetraspanin 2
10801	0.0985	0.00388208	0.0571	-2.8875883	-0.16488919	2545.07	SEPTIN9	septin 9
7064	0.0989	0.00391092	0.0985	-2.8852584	-0.28427447	103.59	THOP1	thimet oligopeptidase 1
200081	0.0993	0.00405715	0.0455	-2.8736837	-0.13071271	279.03	TXLNA	taxilin alpha
400960	0.0993	0.00402624	0.1103	2.8760989	0.31718536	61.74	PCBP1-AS1	PCBP1 antisense RNA 1
23593	0.0993	0.00404181	0.0725	2.8748802	0.20835581	222.81	HEBP2	heme binding protein 2
79670	0.0993	0.00404745	0.1067	2.8744398	0.30669001	280.99	TUT7	terminal uridylyl transferase 7
221154	0.0993	0.00397539	0.1097	2.880108	0.31585657	44.92	MICU2	mitochondrial calcium uptake 2
105371058	0.0993	0.00402902	0.0963	2.8758804	0.27691761	108.65	LOC105371058	
4302	0.0993	0.00401753	0.0565	-2.8767817	-0.16250557	1630.43	MLLT6	MLLT6, PHD finger containing
93436	0.0993	0.00397678	0.0674	-2.8799979	-0.19419968	140.87	ARMC6	armadillo repeat containing 6
25777	0.0993	0.00397638	0.0547	-2.8800294	-0.15758715	2692.95	SUN2	Sad1 and UNC84 domain containing 2
10454	0.0993	0.00398888	0.0621	-2.8790401	-0.17877915	176.77	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1
55687	0.0993	0.00398106	0.0601	-2.8796587	-0.17314494	186.67	TRMU	tRNA mitochondrial 2-thiouridylase
23623	0.0996	0.00407974	0.0641	-2.8719293	-0.18418502	89.14	RUSC1	RUN and SH3 domain containing 1
1089	0.0997	0.00409403	0.1092	2.8708241	0.31336056	676.25	CEACAM4	CEA cell adhesion molecule 4
790	0.0997	0.00410845	0.068	-2.8697124	-0.19513406	197.77	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase
30834	0.1006	0.00415658	0.0639	-2.8660276	-0.18321699	135.27	POLR1H	RNA polymerase I subunit H
25957	0.1007	0.00419318	0.1159	2.8632511	0.33186082	200.27	PNISR	PNN interacting serine and arginine rich protein
6809	0.1007	0.00417751	0.1012	2.8644374	0.2898152	590.23	STX3	syntaxin 3
2972	0.1007	0.00419494	0.0729	-2.863118	-0.20877425	172.14	BRF1	BRF1 RNA polymerase III transcription initiation factor subunit
79937	0.1012	0.00424002	0.1779	2.8597296	0.50862899	43.61	CNTNAP3	contactin associated protein family member 3
7414	0.1012	0.00424054	0.0663	2.8596909	0.18958967	500.49	VCL	vinculin
89891	0.1013	0.00425491	0.0965	-2.8586176	-0.27576683	53.69	DYNC2I2	dynein 2 intermediate chain 2
64407	0.1014	0.00427938	0.1321	2.8567983	0.37742017	133.46	RGS18	regulator of G protein signaling 18
1398	0.1014	0.00428303	0.0887	2.8565273	0.25342834	87.1	CRK	CRK proto-oncogene, adaptor protein
143384	0.1015	0.00434813	0.0786	2.851735	0.22414452	166.59	CACUL1	CDK2 associated cullin domain 1
11177	0.1015	0.0043383	0.115	2.8524548	0.32791909	182.7	BAZ1A	bromodomain adjacent to zinc finger domain 1A
101928595	0.1015	0.00434505	0.0975	2.8519606	0.27797992	110.42	YPEL3-DT	YPEL3 divergent transcript
107985023	0.1015	0.00433416	0.0827	-2.8527578	-0.23588398	51.54	LOC107985023	
1536	0.1015	0.00433381	0.0815	2.8527836	0.23260331	916.91	CYBB	cytochrome b-245 beta chain
55182	0.1021	0.00441033	0.0459	-2.8472169	-0.1305763	325.27	RNF220	ring finger protein 220
10212	0.1021	0.00439866	0.0573	-2.8480604	-0.16327005	347.18	DDX39A	DExD-box helicase 39A
284352	0.1021	0.00441919	0.0965	-2.8465779	-0.2747618	133.15	PPP1R37	protein phosphatase 1 regulatory subunit 37
100	0.1021	0.00442167	0.0821	-2.8463992	-0.23367503	162.96	ADA	adenosine deaminase
9262	0.1024	0.00445639	0.0834	2.8439079	0.23723722	353.5	STK17B	serine/threonine kinase 17b
113218500	0.1024	0.00445967	0.0877	2.8436733	0.24950182	2367.15	MIR10393	microRNA 10393
29994	0.1035	0.00453056	0.1245	2.8386444	0.35339307	156.85	BAZ2B	bromodomain adjacent to zinc finger domain 2B
25801	0.1035	0.00452136	0.1054	2.839293	0.29940247	758.26	GCA	grancalcin
3978	0.1035	0.00454154	0.0673	-2.8378717	-0.19108932	163.53	LIG1	DNA ligase 1
50807	0.104	0.00457413	0.0922	2.8355891	0.26138409	258.87	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
11194	0.104	0.0045896	0.0706	-2.8345103	-0.20022344	160.04	ABCB8	ATP binding cassette subfamily B member 8
285855	0.1044	0.00461746	0.0512	-2.8325759	-0.14488741	169.1	RPL7L1	ribosomal protein L7 like 1
114883	0.1044	0.00466071	0.0656	2.8295944	0.18556132	125.01	OSBPL9	oxysterol binding protein like 9
3955	0.1044	0.00466281	0.0543	-2.8294496	-0.15375702	966.11	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
8031	0.1044	0.0046685	0.0892	2.8290597	0.2522815	1618.25	NCOA4	nuclear receptor coactivator 4
55344	0.1044	0.00463221	0.0863	-2.8315562	-0.24445393	109.67	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1
9805	0.1045	0.00469375	0.0826	-2.8273332	-0.23362455	72.27	SCRN1	secernin 1
975	0.1045	0.00469623	0.0809	-2.8271638	-0.22883869	648.45	CD81	CD81 molecule
6772	0.1047	0.00473825	0.0935	2.82431	0.26401182	738.28	STAT1	signal transducer and activator of transcription 1
81567	0.1047	0.0047291	0.1088	-2.8249297	-0.3072626	114.46	TXNDC5	thioredoxin domain containing 5
64231	0.1047	0.00474239	0.0897	2.8240305	0.25326435	469.68	MS4A6A	membrane spanning 4-domains A6A
219972	0.1051	0.00477016	0.0639	2.8221584	0.18041369	1855.85	MPEG1	macrophage expressed 1
55316	0.1054	0.0048	0.0554	-2.8201579	-0.15629812	163.95	RSAD1	radical S-adenosyl methionine domain containing 1
26160	0.1054	0.00493891	0.0709	-2.8109914	-0.19943619	47.46	IFT172	intraflagellar transport 172
51011	0.1054	0.00493785	0.0652	-2.8110605	-0.18320657	80.33	FAHD2A	fumarylacetoacetate hydrolase domain containing 2A
3554	0.1054	0.00485819	0.1482	2.8162894	0.41725877	57.37	IL1R1	interleukin 1 receptor type 1
5868	0.1054	0.00485258	0.0917	2.8166602	0.25825001	69.54	RAB5A	RAB5A, member RAS oncogene family
11180	0.1054	0.00492027	0.0623	-2.8122079	-0.17519536	738.71	WDR6	WD repeat domain 6
84948	0.1054	0.00483982	0.0948	-2.8175061	-0.26705933	42.46	TIGD5	tigger transposable element derived 5
19	0.1054	0.00483304	0.1819	2.8179561	0.51271493	61.87	ABCA1	ATP binding cassette subfamily A member 1
8078	0.1054	0.00494829	0.073	-2.8103811	-0.20519594	289.65	USP5	ubiquitin specific peptidase 5
84516	0.1054	0.00493593	0.0527	-2.8111857	-0.14819676	216.71	DCTN5	dynactin subunit 5
84669	0.1054	0.0048885	0.0798	2.8142908	0.22461572	234.88	USP32	ubiquitin specific peptidase 32
54877	0.1054	0.0048856	0.1361	2.8144813	0.38309623	216.48	ZCCHC2	zinc finger CCHC-type containing 2
8740	0.1054	0.00489852	0.0839	2.8136326	0.2361025	313.81	TNFSF14	TNF superfamily member 14
10109	0.1055	0.00496266	0.0583	2.8094475	0.16381613	1963.01	ARPC2	actin related protein 2/3 complex subunit 2
9013	0.1056	0.00498	0.07	-2.8083245	-0.19659711	280.13	TAF1C	TATA-box binding protein associated factor, RNA polymerase I subunit C
317781	0.1059	0.00501833	0.0691	-2.8058548	-0.19400489	151.63	DDX51	DEAD-box helicase 51
9681	0.1059	0.00500664	0.0587	-2.8066065	-0.1647379	89.38	DEPDC5	DEP domain containing 5, GATOR1 subcomplex subunit
8724	0.1061	0.00504226	0.0879	2.8043217	0.24658796	283.85	SNX3	sorting nexin 3
57162	0.1066	0.00519446	0.1475	2.7947203	0.41210856	142.57	PELI1	pellino E3 ubiquitin protein ligase 1
231	0.1066	0.00510201	0.0701	-2.8005216	-0.19625861	286.5	AKR1B1	aldo-keto reductase family 1 member B
28568	0.1066	0.00516134	0.1113	-2.7967879	-0.31136666	59.5	TRBV19	T cell receptor beta variable 19
5591	0.1066	0.0051277	0.0851	2.7988999	0.2380592	286.94	PRKDC	protein kinase, DNA-activated, catalytic subunit
10221	0.1066	0.005154	0.0947	2.797248	0.26482828	101.45	TRIB1	tribbles pseudokinase 1
283373	0.1066	0.0051844	0.049	-2.7953474	-0.13706517	237.84	ANKRD52	ankyrin repeat domain 52
64782	0.1066	0.00518005	0.0673	-2.7956187	-0.18814101	83.69	AEN	apoptosis enhancing nuclease
4913	0.1066	0.00518706	0.1075	-2.7951812	-0.30050795	41.52	NTHL1	nth like DNA glycosylase 1
5026	0.1066	0.00509594	0.1046	-2.8009057	-0.29307802	177.15	P2RX5	purinergic receptor P2X 5
955	0.1066	0.00513205	0.061	-2.7986263	-0.17059258	258.24	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6
7319	0.1066	0.00520119	0.0569	2.7943018	0.15905569	132.85	UBE2A	ubiquitin conjugating enzyme E2 A
23389	0.107	0.00524904	0.109	2.7913396	0.30435901	185.27	MED13L	mediator complex subunit 13L
27440	0.107	0.00524629	0.0569	-2.7915088	-0.15897422	126.58	HDHD5	haloacid dehalogenase like hydrolase domain containing 5
3495	0.1071	0.00526244	0.151	-2.7905144	-0.4212422	418.01	IGHD	immunoglobulin heavy constant delta
2153	0.1074	0.00529293	0.111	2.7886432	0.30941071	196.26	F5	coagulation factor V
83743	0.108	0.00533313	0.0736	-2.7861917	-0.20498269	112.44	GRWD1	glutamate rich WD repeat containing 1
26233	0.1097	0.00544351	0.0787	-2.779545	-0.2188206	136.39	FBXL6	F-box and leucine rich repeat protein 6
135	0.1097	0.00543602	0.071	-2.7799923	-0.19730217	116.92	ADORA2A	adenosine A2a receptor
58517	0.1099	0.005467	0.1074	2.7781462	0.29849266	166.11	RBM25	RNA binding motif protein 25
29802	0.1109	0.00552965	0.1466	-2.7744421	-0.40662097	59.99	VPREB3	V-set pre-B cell surrogate light chain 3
221476	0.1111	0.00555027	0.1276	-2.7732312	-0.35377428	75.29	PI16	peptidase inhibitor 16
374969	0.1113	0.00563321	0.0942	2.768401	0.26087751	47.93	SVBP	small vasohibin binding protein
56893	0.1113	0.00560297	0.0549	-2.7701544	-0.15220546	157.54	UBQLN4	ubiquilin 4
8648	0.1113	0.0056918	0.0799	2.7650277	0.22100844	337.6	NCOA1	nuclear receptor coactivator 1
245812	0.1113	0.00567355	0.062	-2.7660749	-0.17146146	62.1	CNPY4	canopy FGF signaling regulator 4
8439	0.1113	0.00564651	0.0711	2.7676325	0.19665363	141.1	NSMAF	neutral sphingomyelinase activation associated factor
84263	0.1113	0.0056834	0.0958	2.7655093	0.26495822	119.15	HSDL2	hydroxysteroid dehydrogenase like 2
57447	0.1113	0.00570383	0.0702	-2.7643385	-0.19409256	53.55	NDRG2	NDRG family member 2
2353	0.1113	0.00570034	0.111	2.7645385	0.30678593	264.19	FOS	Fos proto-oncogene, AP-1 transcription factor subunit
100533970	0.1113	0.00559828	0.056	-2.7704275	-0.15512275	170.82	P2RX5-TAX1BP3	P2RX5-TAX1BP3 readthrough (NMD candidate)
29098	0.1113	0.00567264	0.0654	-2.7661271	-0.18082575	65.87	RANGRF	RAN guanine nucleotide release factor
256236	0.1113	0.00563583	0.1068	-2.7682495	-0.29553556	530.32	NAPSB	napsin B aspartic peptidase, pseudogene
55624	0.1114	0.00573382	0.0595	-2.7626271	-0.16426081	123.65	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
57568	0.1114	0.0058207	0.1379	2.7577143	0.38024949	57.56	SIPA1L2	signal induced proliferation associated 1 like 2
84925	0.1114	0.00577147	0.0932	2.7604902	0.25724182	75.25	SLC49A4	solute carrier family 49 member 4
23338	0.1114	0.00588898	0.05	-2.7538996	-0.13774907	386.73	JADE2	jade family PHD finger 2
100526836	0.1114	0.00580694	0.1071	-2.7584881	-0.29544703	116.63	BLOC1S5-TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate)
4067	0.1114	0.00577293	0.0838	2.7604075	0.2312228	1339.83	LYN	LYN proto-oncogene, Src family tyrosine kinase
196264	0.1114	0.00582402	0.1016	2.7575283	0.28025306	289.98	MPZL3	myelin protein zero like 3
1019	0.1114	0.00574992	0.0624	-2.7617121	-0.17237202	135.51	CDK4	cyclin dependent kinase 4
3042	0.1114	0.00588556	0.2778	2.7540899	0.76506585	1110.11	HBM	hemoglobin subunit mu
8631	0.1114	0.00580611	0.0746	-2.7585348	-0.20586571	226.62	SKAP1	src kinase associated phosphoprotein 1
6093	0.1114	0.00589041	0.1386	2.7538203	0.38156576	104.53	ROCK1	Rho associated coiled-coil containing protein kinase 1
11237	0.1114	0.00586428	0.0865	2.7552752	0.23837846	627.64	RNF24	ring finger protein 24
109910381	0.1114	0.00584958	0.292	-2.7560961	-0.80491722	771.15	RNA5-8SN3	RNA, 5.8S ribosomal N3
9185	0.1114	0.00584193	0.1095	2.756524	0.30171556	181	REPS2	RALBP1 associated Eps domain containing 2
29914	0.1115	0.00637218	0.0604	-2.7279886	-0.164747	101.53	UBIAD1	UbiA prenyltransferase domain containing 1
54707	0.1115	0.00630082	0.0435	-2.7317017	-0.11870263	148.46	GPN2	GPN-loop GTPase 2
100507423	0.1115	0.00633895	0.093	2.7297132	0.25397571	47.11	MKNK1-AS1	MKNK1 antisense RNA 1
54741	0.1115	0.00613688	0.0673	2.7403769	0.18444224	125.47	LEPROT	leptin receptor overlapping transcript
965	0.1115	0.00605573	0.117	2.7447484	0.32104447	62.03	CD58	CD58 molecule
101060684	0.1115	0.00634479	0.0958	2.7294092	0.26141801	212.53	NBPF26	NBPF member 26
